baths,beds,addressZipcode,addressCity,detailUrl,area,price,property_age
2.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/480-Jasmine-Pl-NW-Issaquah-WA-98027/49142780_zpid/,2340.0,1472500.0,40
2.0,2.0,98027,Sammamish,https://www.zillow.com/homedetails/455-Newport-Way-NW-APT-206-Issaquah-WA-98027/48980631_zpid/,887.0,459100.0,33
4.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/22424-SE-134th-St-Issaquah-WA-98027/48746398_zpid/,5120.0,2375900.0,31
1.0,2.0,98027,Sammamish,https://www.zillow.com/homedetails/260-SE-Darst-St-Issaquah-WA-98027/48794460_zpid/,910.0,668400.0,37
4.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/1201-Sycamore-Dr-SE-Issaquah-WA-98027/49087258_zpid/,2890.0,1741600.0,40
4.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/18608-SE-58th-St-Issaquah-WA-98027/48768017_zpid/,2904.0,2007600.0,44
2.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/23861-SE-162nd-St-Issaquah-WA-98027/48821090_zpid/,1770.0,946500.0,44
4.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/5834-NW-Lac-Leman-Dr-Issaquah-WA-98027/48970491_zpid/,3560.0,2142100.0,45
4.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/12010-210th-Pl-SE-Issaquah-WA-98027/84760746_zpid/,3540.0,1985400.0,34
2.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/18501-SE-Newport-Way-UNIT-H335-Issaquah-WA-98027/58388676_zpid/,1093.0,494900.0,31
4.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/426-3rd-Ct-NW-Issaquah-WA-98027/122183140_zpid/,2410.0,1638900.0,33
2.0,2.0,98027,Sammamish,https://www.zillow.com/homedetails/143-Sky-Ridge-Rd-NW-102-Issaquah-WA-98027/68479128_zpid/,1357.0,657100.0,39
3.0,5.0,98027,Sammamish,https://www.zillow.com/homedetails/540-SW-Fernwood-St-Issaquah-WA-98027/49133793_zpid/,2830.0,896400.0,30
2.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/24044-SE-111th-St-Issaquah-WA-98027/48666900_zpid/,2180.0,1030100.0,33
2.0,2.0,98027,Sammamish,https://www.zillow.com/homedetails/1000-Cabin-Creek-Ln-SW-APT-C204-Issaquah-WA-98027/58385232_zpid/,1109.0,554900.0,38
3.0,2.0,98027,Sammamish,https://www.zillow.com/homedetails/2127-NW-Moraine-Pl-Issaquah-WA-98027/84758239_zpid/,1150.0,632000.0,34
3.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/812-6th-Ave-NW-Issaquah-WA-98027/89710634_zpid/,2160.0,1234100.0,33
2.0,2.0,98027,Sammamish,https://www.zillow.com/homedetails/260-Newport-Way-NW-C-24-Issaquah-WA-98027/48989164_zpid/,1015.0,407200.0,37
3.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/2143-NW-Spring-Fork-Ln-Issaquah-WA-98027/60973253_zpid/,2360.0,1290300.0,42
3.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/545-SE-Lewis-St-Issaquah-WA-98027/70578009_zpid/,2150.0,1232000.0,38
3.0,5.0,98027,Sammamish,https://www.zillow.com/homedetails/240-1st-Ave-NE-Issaquah-WA-98027/48967258_zpid/,2810.0,1686100.0,41
2.0,2.0,98027,Sammamish,https://www.zillow.com/homedetails/5000-NW-Village-Park-Dr-APT-D323-Issaquah-WA-98027/49111830_zpid/,874.0,441400.0,41
4.0,5.0,98027,Sammamish,https://www.zillow.com/homedetails/5365-Eiger-Pl-NW-Issaquah-WA-98027/48970448_zpid/,3860.0,2281400.0,43
5.0,5.0,98027,Sammamish,https://www.zillow.com/homedetails/570-Timber-Creek-Dr-NW-Issaquah-WA-98027/70578823_zpid/,4630.0,2149700.0,44
3.0,4.0,98027,Sammamish,https://www.zillow.com/homedetails/1086-Collier-Pl-SW-Issaquah-WA-98027/2071020732_zpid/,2429.0,1092300.0,36
2.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/15613-230th-Ave-SE-Issaquah-WA-98027/48787603_zpid/,1810.0,950700.0,43
2.0,3.0,98027,Sammamish,https://www.zillow.com/homedetails/18505-SE-Newport-Way-UNIT-E221-Issaquah-WA-98027/49043482_zpid/,1094.0,485600.0,33
2.75,4.0,98074,Sammamish,https://www.zillow.com/homedetails/24479-NE-17th-Pl-Sammamish-WA-98074/450089164_zpid/,3330.0,2271800.0,36
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24479-NE-17th-Pl-HOMESITE-6-Sammamish-WA-98074/450171025_zpid/,3249.0,2276600.0,40
3.5,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1522-211th-Ave-NE-Sammamish-WA-98074/48881538_zpid/,2680.0,1064600.0,36
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/23211-NE-10th-Pl-Sammamish-WA-98074/48974977_zpid/,2790.0,1669400.0,34
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/1626-220th-Pl-NE-Sammamish-WA-98074/49043137_zpid/,1678.0,1190400.0,32
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/131-239th-Way-SE-Sammamish-WA-98074/58341640_zpid/,2920.0,1984000.0,31
3.5,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1768-246th-Ct-NE-Sammamish-WA-98074/450087912_zpid/,2730.0,1647300.0,37
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/24600-NE-27th-Pl-Sammamish-WA-98074/62922555_zpid/,4130.0,2273900.0,33
4.75,6.0,98074,Sammamish,https://www.zillow.com/homedetails/24491-NE-18th-St-Sammamish-WA-98074/450089173_zpid/,4460.0,2310000.0,45
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/20569-NE-32nd-Ct-Sammamish-WA-98074/49094646_zpid/,3060.0,2062000.0,40
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/2025-208th-Pl-NE-Sammamish-WA-98074/49039525_zpid/,4805.0,3367000.0,36
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/20127-NE-39th-St-Sammamish-WA-98074/49094439_zpid/,2260.0,1741600.0,37
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/22179-SE-1st-Pl-Sammamish-WA-98074/440266086_zpid/,3900.0,2471100.0,40
5.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/24123-NE-20th-St-Sammamish-WA-98074/48821650_zpid/,3020.0,1577000.0,40
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24062-NE-20th-St-Sammamish-WA-98074/305485068_zpid/,5110.0,3088200.0,40
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/3008-211th-Ave-NE-Sammamish-WA-98074/49039628_zpid/,4560.0,2708600.0,31
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/101-223rd-Ave-NE-Sammamish-WA-98074/48862125_zpid/,3320.0,1668500.0,36
1.75,2.0,98074,Sammamish,https://www.zillow.com/homedetails/2428-208th-Pl-NE-Sammamish-WA-98074/49040198_zpid/,1980.0,1015600.0,40
7.75,10.0,98074,Sammamish,https://www.zillow.com/homedetails/1528-219th-Pl-NE-Sammamish-WA-98074/49040358_zpid/,4650.0,1990800.0,37
2.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/2428-Sahalee-Dr-W-Sammamish-WA-98074/2062199505_zpid/,1980.0,1013200.0,40
2.75,3.0,98074,Sammamish,https://www.zillow.com/homedetails/519-254th-Ave-NE-Sammamish-WA-98074/48878579_zpid/,3500.0,2524500.0,30
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/412-211th-Ave-NE-Sammamish-WA-98074/49088402_zpid/,3320.0,1633700.0,44
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/515-254th-Ave-NE-Sammamish-WA-98074/440271186_zpid/,3500.0,2518200.0,45
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1916-234th-Ct-NE-Sammamish-WA-98074/48769699_zpid/,2640.0,1559500.0,37
8.0,7.0,98074,Sammamish,https://www.zillow.com/homedetails/1531-E-Lake-Sammamish-Pkwy-NE-Sammamish-WA-98074/48881218_zpid/,5410.0,6005700.0,43
2.0,2.0,98074,Sammamish,https://www.zillow.com/homedetails/21-216th-Ave-NE-Sammamish-WA-98074/49072294_zpid/,1230.0,962300.0,31
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/5130-188th-Pl-NE-Sammamish-WA-98074/48776374_zpid/,3070.0,2134800.0,44
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/1825-226th-Pl-NE-Sammamish-WA-98074/48831903_zpid/,1850.0,1204000.0,44
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/23953-SE-7th-St-Sammamish-WA-98074/49091364_zpid/,1830.0,996100.0,40
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/102-206th-Ave-NE-Sammamish-WA-98074/48788947_zpid/,2370.0,1353800.0,42
3.5,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1782-246th-Ct-NE-Sammamish-WA-98074/450087911_zpid/,2740.0,1687700.0,31
3.5,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1755-246th-Ct-NE-Sammamish-WA-98074/450087916_zpid/,2630.0,1742600.0,44
3.5,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24694-NE-16th-St-Sammamish-WA-98074/450087918_zpid/,2760.0,1946900.0,43
5.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2848-E-Lake-Sammamish-Pkwy-NE-Sammamish-WA-98074/48775158_zpid/,4040.0,2558900.0,30
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/20910-NE-17th-St-Sammamish-WA-98074/49054258_zpid/,2110.0,1256700.0,32
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/2521-238th-Ct-NE-Sammamish-WA-98074/49079121_zpid/,1800.0,1378500.0,45
3.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/20927-SE-5th-St-Sammamish-WA-98074/66650189_zpid/,3225.0,1879800.0,34
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/805-217th-Pl-NE-Sammamish-WA-98074/48809997_zpid/,1927.0,1189900.0,31
2.5,3.0,98074,Sammamish,https://www.zillow.com/homedetails/754-239th-Ln-SE-Sammamish-WA-98074/49091350_zpid/,1770.0,997600.0,32
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/754-239th-Pl-SE-Sammamish-WA-98074/444299622_zpid/,1770.0,997600.0,33
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/24515-NE-18th-St-Sammamish-WA-98074/48817715_zpid/,4460.0,2498200.0,35
2.75,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1741-244th-Pl-NE-Sammamish-WA-98074/2053941719_zpid/,2880.0,2056200.0,33
3.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/680-197th-Ave-SE-Sammamish-WA-98074/241742934_zpid/,3020.0,1988300.0,30
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/22871-SE-5th-Ct-Sammamish-WA-98074/305486869_zpid/,2140.0,1163800.0,43
7.0,7.0,98074,Sammamish,https://www.zillow.com/homedetails/24800-NE-8th-St-Sammamish-WA-98074/48817687_zpid/,7050.0,2906600.0,39
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/448-245th-Ave-SE-Sammamish-WA-98074/48681835_zpid/,3515.0,2247500.0,35
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/5108-192nd-Dr-NE-Sammamish-WA-98074/48856499_zpid/,3440.0,2141000.0,42
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/20324-NE-39th-St-Sammamish-WA-98074/49094421_zpid/,2160.0,1433700.0,32
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/851-206th-Ave-NE-Sammamish-WA-98074/96672173_zpid/,3500.0,1671000.0,34
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/2432-235th-Ave-NE-Sammamish-WA-98074/49079161_zpid/,1990.0,1511900.0,30
2.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/1500-207th-Ave-NE-Sammamish-WA-98074/48881323_zpid/,1430.0,987900.0,41
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1538-207th-Ave-NE-Sammamish-WA-98074/48881321_zpid/,3480.0,2227200.0,39
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/4531-205th-Pl-NE-Sammamish-WA-98074/80114271_zpid/,5530.0,3002300.0,42
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/900-228th-Ave-NE-UNIT-4C-Sammamish-WA-98074/120901730_zpid/,2046.0,1082300.0,35
2.5,3.0,98074,Sammamish,https://www.zillow.com/homedetails/964-232nd-Pl-NE-964-Sammamish-WA-98074/58381942_zpid/,2030.0,1007100.0,35
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/964-232nd-Pl-NE-Sammamish-WA-98074/2057767654_zpid/,2030.0,1005100.0,37
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/21408-NE-16th-St-Sammamish-WA-98074/48829895_zpid/,3527.0,2832500.0,36
3.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/332-Louis-Thompson-Rd-NE-Sammamish-WA-98074/48853195_zpid/,4100.0,3049000.0,45
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/22026-NE-18th-St-Sammamish-WA-98074/49000295_zpid/,2333.0,1500900.0,45
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1702-Site-5-246th-Ct-NE-Sammamish-WA-98074/339965801_zpid/,2809.0,1986400.0,31
3.5,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1702-246th-Ct-NE-Sammamish-WA-98074/450087914_zpid/,2790.0,1986400.0,32
2.75,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1749-244th-Pl-NE-Sammamish-WA-98074/450089162_zpid/,2880.0,2060300.0,35
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/436-E-Lake-Sammamish-Pkwy-SE-Sammamish-WA-98074/48853219_zpid/,5136.0,4025900.0,38
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/22305-NE-17th-Ct-Sammamish-WA-98074/49000305_zpid/,1850.0,1132700.0,43
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/141-242nd-Ave-SE-Sammamish-WA-98074/49113239_zpid/,2790.0,1529700.0,38
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/24498-NE-17th-Pl-Sammamish-WA-98074/450089178_zpid/,2710.0,2141100.0,43
4.25,5.0,98074,Sammamish,https://www.zillow.com/homedetails/436-Lake-Sammamish-Pkwy-SE-Sammamish-WA-98074/2059780008_zpid/,5140.0,2841600.0,43
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/1524-218th-Pl-NE-Sammamish-WA-98074/49040350_zpid/,1890.0,1035900.0,34
3.0,2.0,98074,Sammamish,https://www.zillow.com/homedetails/900-228th-Ave-NE-APT-11C-Sammamish-WA-98074/118557342_zpid/,1409.0,830800.0,35
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/21412-SE-6th-Pl-Sammamish-WA-98074/2063413616_zpid/,3940.0,2125300.0,40
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/20821-NE-13th-St-Sammamish-WA-98074/48881407_zpid/,2810.0,1055200.0,45
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1527-205th-Ct-NE-Sammamish-WA-98074/48881259_zpid/,5560.0,3126600.0,37
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/22508-NE-28th-St-Sammamish-WA-98074/49040103_zpid/,3540.0,1500400.0,42
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/3020-206th-Way-NE-Sammamish-WA-98074/49094670_zpid/,2820.0,1805100.0,31
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2526-206th-Pl-NE-Sammamish-WA-98074/49094756_zpid/,3060.0,1960000.0,33
2.0,2.0,98074,Sammamish,https://www.zillow.com/homedetails/24100-SE-4th-Pl-UNIT-D-4-Sammamish-WA-98074/58381663_zpid/,1118.0,595300.0,42
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/514-224th-Pl-NE-27-Sammamish-WA-98074/68476779_zpid/,1373.0,725900.0,36
2.0,2.0,98074,Sammamish,https://www.zillow.com/homedetails/516-241st-Ln-SE-Sammamish-WA-98074/2108403892_zpid/,1118.0,593900.0,30
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/22207-NE-21st-Way-Sammamish-WA-98074/48844207_zpid/,2830.0,1795400.0,33
2.75,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24541-NE-17th-Pl-Sammamish-WA-98074/450089169_zpid/,2810.0,2093000.0,32
3.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24541-Site-11-Northeast-Pl-17-Sammamish-WA-98074/450162441_zpid/,2784.0,2092900.0,41
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/22108-NE-11th-Pl-Sammamish-WA-98074/48770801_zpid/,1820.0,1335600.0,31
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/22152-SE-1st-Pl-Sammamish-WA-98074/381263247_zpid/,4530.0,2602000.0,41
2.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2108-232nd-Pl-NE-Sammamish-WA-98074/49078525_zpid/,2320.0,1445500.0,35
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/23942-SE-7th-Ln-Sammamish-WA-98074/49091355_zpid/,1830.0,1108100.0,33
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/19600-NE-44th-Pl-Sammamish-WA-98074/48990370_zpid/,2849.0,2008900.0,35
2.5,3.0,98074,Sammamish,https://www.zillow.com/homedetails/24472-NE-17th-Pl-Sammamish-WA-98074/450089176_zpid/,2710.0,1749200.0,31
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/24472-NE-17th-Pl-HOMESITE-27-Sammamish-WA-98074/450170916_zpid/,2646.0,1749200.0,42
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/20432-NE-3rd-St-Sammamish-WA-98074/48788967_zpid/,1920.0,1372700.0,35
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1030-227th-Ave-NE-Sammamish-WA-98074/48829888_zpid/,2960.0,1440100.0,41
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/4109-194th-Pl-NE-Sammamish-WA-98074/48990355_zpid/,3410.0,2531600.0,33
2.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/913-207th-Pl-NE-Sammamish-WA-98074/48881338_zpid/,1250.0,712800.0,38
3.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/2808-Sahalee-Dr-E-Sammamish-WA-98074/49039682_zpid/,2160.0,1487900.0,36
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/23935-NE-31st-Way-Sammamish-WA-98074/48706668_zpid/,3240.0,1791200.0,36
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/444-210th-Ave-NE-Sammamish-WA-98074/49088409_zpid/,1840.0,1059300.0,34
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/169-241st-Pl-SE-Sammamish-WA-98074/49113285_zpid/,2920.0,1771900.0,30
3.5,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1741-246th-Ct-NE-Sammamish-WA-98074/450087915_zpid/,2600.0,1713300.0,36
2.0,2.0,98074,Sammamish,https://www.zillow.com/homedetails/24100-SE-4th-Pl-Sammamish-WA-98074/58733001_zpid/,1092.0,577700.0,42
2.0,2.0,98074,Sammamish,https://www.zillow.com/homedetails/703-241st-Ln-SE-Q4-Sammamish-WA-98074/2078638595_zpid/,1092.0,577700.0,34
3.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1302-210th-Ave-NE-Sammamish-WA-98074/48881479_zpid/,2210.0,1006200.0,39
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/20806-NE-26th-Pl-Sammamish-WA-98074/49039843_zpid/,2280.0,1506700.0,41
3.0,6.0,98074,Sammamish,https://www.zillow.com/homedetails/2016-212th-Pl-NE-Sammamish-WA-98074/49040161_zpid/,3280.0,1294900.0,41
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1783-246th-Avenwood-11-Ct-NE-Sammamish-WA-98074/2053568987_zpid/,2608.0,1670400.0,30
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/3028-224th-Ave-NE-Sammamish-WA-98074/48762673_zpid/,4080.0,2026500.0,33
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/578-239th-Ave-SE-Sammamish-WA-98074/49091289_zpid/,1920.0,1314100.0,35
2.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/3849-204th-Ave-NE-Sammamish-WA-98074/49094188_zpid/,2200.0,1463300.0,43
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2311-216th-Pl-NE-Sammamish-WA-98074/49039757_zpid/,2610.0,1670200.0,35
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/20517-NE-22nd-Ct-Sammamish-WA-98074/54831272_zpid/,3990.0,2117800.0,34
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2105-221st-Pl-NE-Sammamish-WA-98074/48844219_zpid/,2750.0,1771200.0,43
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/20742-SE-3rd-Way-Sammamish-WA-98074/48969432_zpid/,3220.0,1684600.0,30
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2523-225th-Pl-NE-Sammamish-WA-98074/49040140_zpid/,2640.0,1740300.0,43
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/1529-205th-Ct-NE-Sammamish-WA-98074/48881260_zpid/,6015.0,4095200.0,40
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/23009-SE-14th-St-Sammamish-WA-98074/353164730_zpid/,2630.0,1525500.0,30
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/370-218th-Pl-SE-Sammamish-WA-98074/96654113_zpid/,2976.0,1809300.0,34
3.5,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24475-NE-18th-St-Sammamish-WA-98074/450089174_zpid/,3700.0,1848100.0,31
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1924-235th-Ct-NE-Sammamish-WA-98074/48769690_zpid/,2060.0,1388700.0,42
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2008-222nd-Ave-NE-Sammamish-WA-98074/48844210_zpid/,3000.0,1809100.0,38
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/24131-NE-6th-Pl-Sammamish-WA-98074/49096735_zpid/,3112.0,1684100.0,41
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/2204-204th-Pl-NE-Sammamish-WA-98074/54831304_zpid/,4351.0,2394200.0,39
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/260-218th-Pl-SE-Sammamish-WA-98074/96699153_zpid/,3032.0,1927000.0,35
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/24112-NE-29th-St-Sammamish-WA-98074/48706684_zpid/,3228.0,2020800.0,34
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1817-220th-Pl-NE-Sammamish-WA-98074/49043078_zpid/,2750.0,1602000.0,43
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/22903-SE-5th-Ct-Sammamish-WA-98074/305486239_zpid/,2120.0,1236300.0,34
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1321-211th-Pl-NE-Sammamish-WA-98074/96700971_zpid/,2871.0,1489500.0,42
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1789-NE-246th-Ct-NE-Sammamish-WA-98074/443502427_zpid/,2608.0,1630300.0,44
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/23307-NE-8th-Pl-Sammamish-WA-98074/58390946_zpid/,2120.0,1527900.0,35
3.75,5.0,98074,Sammamish,https://www.zillow.com/homedetails/22130-SE-1st-Pl-Sammamish-WA-98074/305488339_zpid/,4380.0,2630200.0,30
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24524-NE-17th-Pl-Redmond-WA-98074/443376555_zpid/,3249.0,2176600.0,32
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/22131-SE-1st-Pl-Sammamish-WA-98074/2062937925_zpid/,4380.0,2760800.0,40
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2026-219th-Pl-NE-Sammamish-WA-98074/48844089_zpid/,3050.0,1956800.0,35
1.0,1.0,98074,Sammamish,https://www.zillow.com/homedetails/24100-SE-4th-Pl-UNIT-B-6-Sammamish-WA-98074/58381657_zpid/,771.0,457900.0,39
1.0,1.0,98074,Sammamish,https://www.zillow.com/homedetails/504-241st-Ln-SE-UNIT-B6-Sammamish-WA-98074/2068047309_zpid/,771.0,456800.0,38
4.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/4513-191st-Pl-NE-Sammamish-WA-98074/48856436_zpid/,3440.0,2336800.0,35
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/4528-194th-Way-NE-Sammamish-WA-98074/48856481_zpid/,3450.0,2601900.0,43
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/822-224th-Ave-NE-Sammamish-WA-98074/250555203_zpid/,2600.0,1394400.0,42
2.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/22813-NE-23rd-St-Sammamish-WA-98074/48997459_zpid/,1270.0,1069600.0,42
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2733-209th-Ave-NE-Sammamish-WA-98074/49039844_zpid/,3185.0,1734400.0,37
5.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/20904-SE-6th-Pl-Sammamish-WA-98074/112897699_zpid/,4130.0,2505100.0,36
1.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/20749-SE-3rd-Way-Sammamish-WA-98074/48969443_zpid/,3340.0,1999300.0,43
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/23520-NE-25th-Way-Sammamish-WA-98074/49079131_zpid/,2430.0,1686100.0,44
6.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/18848-NE-49th-Pl-Sammamish-WA-98074/247766188_zpid/,5280.0,5682800.0,44
3.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/1427-232nd-Ave-NE-Sammamish-WA-98074/48665671_zpid/,2610.0,1792000.0,30
3.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/2527-238th-Ct-NE-Sammamish-WA-98074/49079120_zpid/,2280.0,1787200.0,36
2.0,3.0,98074,Sammamish,https://www.zillow.com/homedetails/476-243rd-Pl-SE-Sammamish-WA-98074/49113307_zpid/,1530.0,1108000.0,31
4.0,5.0,98074,Sammamish,https://www.zillow.com/homedetails/24467-NE-18th-St-Sammamish-WA-98074/443376554_zpid/,3646.0,1828500.0,39
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/22940-NE-15th-Pl-Sammamish-WA-98074/48744746_zpid/,2869.0,1560700.0,37
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/1121-231st-Pl-NE-Sammamish-WA-98074/59208820_zpid/,2250.0,1288500.0,45
3.0,4.0,98074,Sammamish,https://www.zillow.com/homedetails/2712-235th-Pl-NE-Sammamish-WA-98074/49079038_zpid/,2280.0,1661500.0,43
